Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDE56,OUT049,878.7798841
FDH34,OUT013,3073.604831
DRI49,OUT013,1187.245489
DRI59,OUT046,3303.661297
DRC36,OUT049,2834.663956
FDS15,OUT019,261.7689241
FDI07,OUT018,2604.62247
FDZ15,OUT018,1598.368788
NCX41,OUT027,5434.545606
NCO29,OUT019,357.6973614
FDF57,OUT013,2616.806455
FDI33,OUT035,1373.565679
DRJ47,OUT049,2848.910305
FDB34,OUT046,1325.077945
FDY22,OUT027,3859.568894
DRL11,OUT017,2569.389
FDY46,OUT035,3182.224068
FDG17,OUT013,3790.142707
FDE52,OUT018,1127.117698
DRP47,OUT027,6124.144371
FDO01,OUT010,295.8654377
FDL09,OUT046,2885.799068
FDR57,OUT013,2433.763999
DRD37,OUT035,741.9903255
FDQ36,OUT027,1062.882426
FDL33,OUT049,3257.285006
FDL48,OUT045,718.4909511
FDL28,OUT049,3792.62184
NCN29,OUT046,771.7497174
FDO13,OUT035,2743.80242
FDB38,OUT045,2608.966091
FDI36,OUT035,3362.833072
FDI58,OUT035,1456.67055
FDH22,OUT018,1753.395873
FDQ27,OUT013,1543.715122
FDT33,OUT046,2823.527042
FDC56,OUT045,1717.775573
FDF14,OUT046,2365.529877
FDQ39,OUT017,3102.170997
NCM43,OUT017,2671.099107
FDS46,OUT035,1952.344961
FDI22,OUT049,3421.823309
NCE43,OUT045,2499.865005
FDZ36,OUT010,402.5368262
FDR13,OUT019,273.4529261
FDP46,OUT018,1166.434098
FDW56,OUT019,409.7745662
FDB40,OUT017,2412.58757
FDM28,OUT018,2495.558792
FDV49,OUT013,4351.609969
NCS53,OUT018,2173.193561
FDO03,OUT049,3761.10348
FDT15,OUT035,3129.826331
FDD33,OUT049,3745.260964
FDX13,OUT017,3848.134625
FDH60,OUT013,3098.691428
DRH51,OUT046,1323.075746
NCL07,OUT049,665.3984902
FDW51,OUT045,3502.971116
FDF21,OUT019,399.0423479
FDH26,OUT019,306.9478882
FDJ03,OUT049,727.0956465
FDU35,OUT017,1545.937663
DRL01,OUT018,3016.839096
FDE59,OUT045,654.5062036
FDI60,OUT035,1028.224886
DRH39,OUT035,1156.563261
FDK36,OUT049,766.3696303
FDN52,OUT045,1258.300449
FDU12,OUT017,4111.281558
NCT05,OUT027,6181.329408
FDS37,OUT027,3040.493292
FDK24,OUT017,720.3788618
DRF36,OUT013,3174.168934
FDN46,OUT010,261.4979845
NCN06,OUT045,2376.194511
FDD59,OUT035,1283.26699
FDM14,OUT045,1576.568561
FDO10,OUT018,702.0380228
FDU35,OUT013,1471.886044
NCA30,OUT018,2636.011584
NCO41,OUT049,1525.456617
FDI24,OUT046,2670.954206
FDZ16,OUT046,3274.721869
FDV47,OUT046,1272.074471
FDV16,OUT045,517.3195097
FDZ22,OUT035,1229.06711
FDO20,OUT010,594.7110935
FDW38,OUT013,800.7506428
FDW52,OUT045,2649.648443
FDT43,OUT019,218.5382935
NCS29,OUT045,3780.35134
NCC31,OUT017,2506.704578
FDA21,OUT017,3018.224188
FDQ55,OUT046,1921.52255
NCE54,OUT049,1168.652684
FDD45,OUT017,1476.388029
NCP17,OUT017,985.6785
FDR47,OUT035,3265.514868
DRM35,OUT013,2913.25729
FDR47,OUT019,415.4050574
FDX19,OUT010,530.2820276
FDV22,OUT027,4209.596683
FDQ46,OUT027,2872.348765
DRO47,OUT045,1616.782646
FDB44,OUT010,460.4649229
FDN02,OUT010,445.5364391
FDW10,OUT045,2562.414716
FDJ41,OUT019,620.3409644
FDM50,OUT046,913.4342747
FDW10,OUT035,2957.278997
FDY48,OUT049,1610.146348
NCE30,OUT027,5468.406265
FDO04,OUT045,876.1345205
FDQ26,OUT010,221.116305
NCX29,OUT018,2012.119332
FDE39,OUT046,1802.901197
NCR54,OUT027,5077.144029
NCP55,OUT027,1407.573869
FDX22,OUT017,3481.360098
FDI05,OUT035,1179.374446
FDC51,OUT027,3347.659765
FDC10,OUT013,1778.143319
FDJ46,OUT045,2558.880749
FDV10,OUT010,212.2382254
FDX12,OUT027,6071.846511
FDL43,OUT019,241.728818
DRB13,OUT046,3214.273067
FDF59,OUT027,3341.753295
FDT35,OUT049,2726.157743
NCJ19,OUT035,880.2303959
FDT35,OUT018,2262.042815
FDI48,OUT046,776.0675066
DRC24,OUT019,333.6828742
NCZ05,OUT017,1629.435627
FDJ57,OUT049,3043.061136
FDX11,OUT017,3041.272962
FDE09,OUT035,1712.85714
NCK06,OUT049,1928.947148
DRE37,OUT017,3067.90365
FDV56,OUT046,1737.800581
FDY43,OUT017,2713.562956
FDV35,OUT013,2472.405998
FDF05,OUT019,617.1287313
FDA36,OUT035,3081.122195
FDS13,OUT027,6268.888622
FDU47,OUT013,2164.005655
FDI36,OUT010,425.2357618
FDH48,OUT046,1327.080593
FDZ14,OUT013,1817.750203
FDS46,OUT013,1809.411226
FDE21,OUT017,1884.451996
FDA26,OUT049,3634.790965
FDV12,OUT046,1627.604043
FDL46,OUT019,282.5940449
FDN57,OUT013,2275.021852
NCJ18,OUT017,1880.402182
FDO36,OUT045,2640.456313
FDX55,OUT018,2996.460073
FDT25,OUT019,291.8046869
FDD16,OUT049,1149.972002
NCX18,OUT013,3255.812598
NCG55,OUT018,1537.479861
NCV18,OUT049,1287.370336
NCS18,OUT035,1657.932982
FDC37,OUT045,1541.373717
FDE47,OUT046,1898.359169
DRG49,OUT019,560.5555009
FDC39,OUT049,3413.868062
FDH24,OUT019,345.0826997
FDV39,OUT027,5156.758201
NCL17,OUT045,2079.461691
NCY53,OUT035,1757.689281
FDH52,OUT013,908.5832862
NCD19,OUT018,681.0698427
FDI44,OUT046,1177.425043
DRD49,OUT027,5922.427663
FDN08,OUT035,1933.845203
FDO20,OUT027,6219.251439
FDY02,OUT046,4217.890935
FDX23,OUT045,1348.207627
FDX01,OUT017,1851.376455
FDH20,OUT027,2556.547064
NCX41,OUT017,3378.6255
FDD21,OUT027,3076.597969
DRH11,OUT019,221.1336626
DRE60,OUT018,3115.589381
FDB10,OUT013,3953.011377
FDH38,OUT013,1814.388829
NCL07,OUT018,495.1696047
FDD48,OUT046,1737.596552
NCT54,OUT027,2375.351518
FDF32,OUT027,5163.44465
DRH51,OUT045,1274.666411
DRG03,OUT035,2542.669384
NCY42,OUT019,319.0885109
FDH32,OUT017,1494.849315
NCJ06,OUT027,3136.680678
FDH47,OUT027,2561.154924
FDZ08,OUT018,1037.175463
FDK16,OUT017,1506.106532
DRG01,OUT018,975.6392437
NCM53,OUT027,2700.875237
NCB07,OUT035,3337.779599
NCZ06,OUT035,4312.441573
FDU48,OUT049,2114.7318
NCB55,OUT027,1467.805601
FDP15,OUT013,4264.313052
FDF17,OUT046,2947.74502
NCN06,OUT049,2727.394223
DRM48,OUT018,489.6972081
FDH10,OUT046,2890.87046
FDC60,OUT018,1121.626636
FDE35,OUT018,726.3863184
DRI23,OUT013,2635.088952
NCR38,OUT013,4198.313966
FDP04,OUT035,937.0029237
NCW17,OUT045,1884.876118
FDX34,OUT017,1959.03165
NCK53,OUT045,1413.266876
NCO54,OUT010,218.4036937
NCH55,OUT046,1947.337602
FDT44,OUT027,3037.614718
DRG49,OUT046,3500.828274
FDX46,OUT010,220.9016423
DRG36,OUT049,2824.885539
FDU37,OUT049,1175.534443
FDK10,OUT049,2977.001264
DRF37,OUT027,6249.194058
FDC44,OUT035,1745.212433
FDP15,OUT046,3641.658702
FDZ27,OUT027,1226.82798
FDY22,OUT019,312.054141
DRG51,OUT035,2743.80242
FDN58,OUT045,3803.014288
FDW01,OUT049,2535.05165
FDX24,OUT018,1226.504912
FDO51,OUT017,666.469314
FDJ52,OUT027,4256.908497
NCY06,OUT010,293.3572068
FDE20,OUT018,2241.759678
FDT23,OUT010,235.9567054
FDQ51,OUT046,768.3615928
FDE35,OUT046,940.4481097
FDB46,OUT013,3339.397486
NCG19,OUT035,3987.766355
NCL06,OUT018,3494.480436
FDT36,OUT019,206.0274312
FDC56,OUT049,1948.060144
FDJ26,OUT049,3542.594524
FDZ59,OUT017,2806.301827
FDV11,OUT027,4726.057181
FDR13,OUT010,278.7912087
FDI15,OUT018,3524.822544
FDF47,OUT018,3093.845726
NCB54,OUT019,299.8691413
NCK19,OUT027,5025.268376
FDX16,OUT017,2452.002627
FDL50,OUT045,1963.928911
NCE31,OUT035,584.8586984
DRJ01,OUT049,2668.53518
FDE22,OUT013,2598.443879
FDY20,OUT019,244.4860381
NCO14,OUT045,738.1571124
NCR50,OUT017,2454.151884
DRM47,OUT017,3085.802688
FDO27,OUT010,255.8104476
FDJ20,OUT027,3346.701489
NCX17,OUT013,3913.139433
FDG59,OUT049,599.1506758
FDD52,OUT045,1655.064119
FDO48,OUT017,3629.843591
FDC59,OUT019,223.4595033
FDS15,OUT018,1398.996332
FDB47,OUT035,3589.118559
FDV14,OUT019,250.8163521
FDB27,OUT013,3242.618098
FDA35,OUT035,2024.978063
FDN51,OUT018,3296.370476
FDO39,OUT019,385.2909503
FDB28,OUT049,3272.956554
DRJ25,OUT046,799.5651604
FDH46,OUT027,2664.939832
FDI10,OUT045,2799.755731
FDU21,OUT018,419.9955242
FDD09,OUT049,2987.888509
FDD10,OUT046,3051.728552
FDN31,OUT010,410.7512013
FDA46,OUT018,2741.289732
FDM56,OUT046,1653.017921
FDF11,OUT010,547.4064003
FDS32,OUT018,1852.459411
NCM06,OUT013,2456.27369
FDZ26,OUT045,3887.151654
FDO01,OUT013,1963.212161
FDJ46,OUT049,2893.336037
FDG26,OUT019,603.0415935
FDZ38,OUT035,2899.663091
NCO55,OUT013,1594.270725
FDT60,OUT035,1948.635661
FDW37,OUT049,1428.296271
NCK42,OUT018,2981.299319
FDA45,OUT046,2665.283674
FDW55,OUT018,3202.51501
FDY44,OUT017,3253.823085
FDQ31,OUT017,1363.13373
FDM09,OUT049,2786.669332
FDH12,OUT018,1397.688963
NCQ43,OUT035,1696.447238
FDT33,OUT035,2817.507718
NCT41,OUT018,2075.114864
DRJ25,OUT010,215.0969383
NCQ41,OUT046,2955.2568
NCN17,OUT049,1585.872665
DRO35,OUT027,3054.521254
FDU27,OUT018,605.2880207
FDY43,OUT027,4456.484933
FDG46,OUT035,1875.042729
DRL49,OUT018,1980.059942
NCB55,OUT049,892.5668209
FDK28,OUT049,4072.436089
FDO49,OUT045,714.2861621
FDT03,OUT013,3004.019466
FDW33,OUT027,2689.701833
FDR02,OUT035,1703.441474
FDF50,OUT013,3294.618796
FDA40,OUT018,1128.960865
NCT53,OUT018,2293.150067
FDY60,OUT035,2351.898954
FDP44,OUT027,2726.389259
NCQ50,OUT045,3142.093479
NCC30,OUT017,2883.289398
FDQ60,OUT018,1576.580277
FDG41,OUT046,1793.227651
FDQ03,OUT046,3925.9365
FDM03,OUT045,1537.046761
FDZ51,OUT018,1192.73407
DRF51,OUT035,626.6994387
FDF39,OUT017,4094.965199
FDW52,OUT035,2750.776231
FDY22,OUT049,2311.481603
FDG14,OUT013,2303.061876
FDA57,OUT017,622.1796399
FDL45,OUT019,296.1849852
FDX28,OUT046,1493.345938
NCQ54,OUT013,2774.507043
FDH40,OUT045,1179.011065
FDU52,OUT035,2578.452269
FDT60,OUT010,285.1788853
FDK08,OUT045,1503.919141
FDN04,OUT049,2936.812114
FDE50,OUT013,2936.787893
FDI16,OUT049,741.6065575
FDM50,OUT049,867.4540017
NCV30,OUT049,956.747775
FDT44,OUT013,1783.437557
FDY60,OUT013,2220.987168
FDT56,OUT017,917.2397096
FDV58,OUT018,2721.2174
FDU04,OUT013,1912.55225
NCN05,OUT027,4842.742694
FDI53,OUT018,2152.506367
FDD34,OUT046,2502.374338
FDW47,OUT027,3225.34033
FDT51,OUT027,2970.870622
FDO27,OUT013,1403.403125
NCQ18,OUT018,1342.240635
NCW05,OUT013,1662.303131
FDI15,OUT010,639.1752747
NCH43,OUT010,478.173058
FDT40,OUT049,2029.164106
NCG19,OUT017,3641.938017
NCM30,OUT035,650.0683028
FDB38,OUT017,2629.747651
FDB22,OUT046,2351.63087
FDC58,OUT046,723.012622
NCI29,OUT013,2230.585128
FDA23,OUT010,256.4910439
DRG48,OUT013,2291.611415
FDV21,OUT013,1949.2796
NCG18,OUT019,265.5732019
FDG40,OUT045,630.8944372
FDU24,OUT018,1209.401167
FDA22,OUT049,2748.803662
FDY35,OUT046,723.0463038
FDJ15,OUT045,2976.571903
NCW18,OUT018,3245.809648
FDK56,OUT018,2638.840308
FDF44,OUT046,2215.58808
FDP51,OUT049,1840.79391
FDU22,OUT027,3028.238265
FDM28,OUT017,2888.470522
NCL42,OUT046,3513.696043
FDJ15,OUT019,392.3195287
FDI32,OUT018,1520.513317
DRL11,OUT046,2430.09711
DRO59,OUT018,970.5759964
FDA07,OUT019,283.1935087
NCO53,OUT013,3002.182284
FDO21,OUT045,3673.452134
FDW39,OUT045,2898.881487
NCV17,OUT013,2049.304227
FDE22,OUT046,2415.298489
NCB06,OUT018,2197.485632
DRF48,OUT017,2999.93857
FDB05,OUT013,4119.577181
FDP28,OUT027,6299.465463
FDP23,OUT046,3243.038398
NCS41,OUT018,2549.71125
FDS40,OUT018,492.4623759
FDA16,OUT017,3482.347229
FDN20,OUT035,2766.828554
FDF04,OUT027,6214.767458
DRG36,OUT018,2370.287342
FDW16,OUT018,1192.332543
FDU09,OUT017,842.8433653
FDW01,OUT046,2354.137974
FDB15,OUT045,3784.309702
NCJ17,OUT049,1337.083971
NCT18,OUT018,2555.911494
FDG16,OUT018,2978.759013
FDP27,OUT017,3092.781423
FDQ44,OUT027,3150.628147
FDL50,OUT027,3365.353391
FDW57,OUT027,4782.795952
FDS34,OUT013,1700.60473
NCV30,OUT035,920.5470616
FDD26,OUT018,2468.236727
FDA03,OUT045,2343.366726
FDS27,OUT018,2599.246249
FDM12,OUT013,2942.855182
NCV42,OUT027,2840.6367
NCS41,OUT046,2788.815227
FDN56,OUT018,1887.606816
DRK59,OUT046,3399.538403
NCG18,OUT046,1578.881101
NCN26,OUT017,1869.600921
FDI60,OUT027,1647.042227
NCI43,OUT049,773.8876708
NCL17,OUT049,2338.70348
FDQ19,OUT019,564.0010556
FDY43,OUT049,2761.52163
FDR36,OUT049,634.3074641
FDJ58,OUT049,2810.402049
DRY23,OUT045,637.9530033
FDK26,OUT027,4997.502171
DRH03,OUT045,1365.816253
FDC10,OUT010,284.570947
FDD23,OUT013,2915.761598
FDP32,OUT045,1831.644682
FDO31,OUT035,1276.940662
FDQ57,OUT013,2303.962469
FDX32,OUT027,3869.588951
FDC39,OUT027,5362.153475
FDU55,OUT046,3676.448588
FDL45,OUT013,1916.69091
DRK37,OUT049,3130.906711
FDK22,OUT013,3594.028193
DRG37,OUT027,4104.304668
FDK22,OUT017,3414.424229
DRH36,OUT018,934.3213619
DRC36,OUT018,2312.003248
DRE03,OUT027,1143.344075
FDF34,OUT046,3341.82611
FDZ22,OUT046,1262.714801
FDC44,OUT010,274.0881919
FDN31,OUT027,4920.332088
FDO03,OUT017,3728.752604
FDA01,OUT049,854.2952654
NCH42,OUT049,3750.870473
FDF46,OUT018,1559.434494
DRL35,OUT046,715.5441674
FDW46,OUT049,909.2997855
FDB58,OUT046,2379.807649
FDD47,OUT018,2254.804633
NCO17,OUT045,1711.845139
FDJ26,OUT017,3528.706952
FDU37,OUT045,1170.479817
